candidateId,value,universidad homologada
630665b89fa239004bddc1a4,John F. Kennedy,John F. Kennedy
630665b89fa239004bddc1a4,Universidad Privada Del Norte - Unp,Universidad Privada Del Norte - Unp
630665b89fa239004bddc1ae,Certus,Certus
630665b89fa239004bddc1b4,Certus,Certus
630665b89fa239004bddc1be,Instituto De Educación Superior Tecnológico Público Guadalupe,Instituto De Educación Superior Tecnológico Público Guadalupe
630665b89fa239004bddc1c7,Upc,Upc
630665b89fa239004bddc1c7,Upn,Upn
630665b89fa239004bddc1ce,Instituto De Emprendedores Usil,Instituto De Emprendedores Usil
630665b89fa239004bddc1d5,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b89fa239004bddc1e6,Universidad Continental,Universidad Continental
630665b89fa239004bddc1f0,Universidad Tecnológica Del Perú,Universidad Tecnológica del Perú S.A.C.
630665b89fa239004bddc1f7,Universidad Nacional De San Agustín,Universidad Nacional De San Agustín
630665b89fa239004bddc1fe,Instituto Cibertec,Instituto Cibertec
630665b89fa239004bddc208,Certus,Certus
630665b89fa239004bddc20f,Instituto Superior Sise,Instituto Superior Sise
630665b89fa239004bddc20f,Icpna,Icpna
630665b89fa239004bddc219,Instituto Idat,Instituto Idat
630665b89fa239004bddc220,Cibertec,Cibertec
630665b89fa239004bddc227,Certus,Certus
630665b89fa239004bddc232,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b89fa239004bddc232,Instituto De Profesiones Empresariales Inteci,Instituto De Profesiones Empresariales Inteci
630665b89fa239004bddc23b,Uap,Uap
630665b89fa239004bddc243,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
630665b89fa239004bddc249,Idat,Idat
630665b89fa239004bddc24f,Certus,Certus
630665b89fa239004bddc256,Cibertec,Cibertec
630665b89fa239004bddc25e,Cepeban,Cepeban
630665b89fa239004bddc265,Instituto De Formación Bancaria - Ifb,Instituto De Formación Bancaria - Ifb
630665b89fa239004bddc26e,Instituto De Formación Bancaria - Ifb,Instituto De Formación Bancaria - Ifb
630665b89fa239004bddc26e,Instituto Superior Tecnológico Libertador,Instituto Superior Tecnológico Libertador
630665b89fa239004bddc27a,Universidad Nacional Del Callao,Universidad Nacional del Callao
630665b89fa239004bddc285,Universidad Tecnológica Del Perú - Utp,Universidad Tecnológica Del Perú - Utp
630665b89fa239004bddc28e,Idat,Idat
630665b89fa239004bddc28e,Julio Cesar Tello,Julio Cesar Tello
630665b89fa239004bddc298,Instituto De Formación Bancaria - Ifb,Instituto De Formación Bancaria - Ifb
630665b89fa239004bddc298,Iestp,Iestp
630665b89fa239004bddc2a8,Instituto Superior Tecnológico Privado Cibertec,Instituto Superior Tecnológico Privado Cibertec
630665b89fa239004bddc2b1,Universidad Cesar Vallejo Trujillo,Universidad Cesar Vallejo Trujillo
630665b89fa239004bddc2b1,Instituto Nueva Esperanza,Instituto Nueva Esperanza
630665b89fa239004bddc2b9,Universidad Privada Del Norte - Unp,Universidad Privada Del Norte - Unp
630665b89fa239004bddc2c4,Isil,Isil
630665b89fa239004bddc2cd,Universidad Nacional Agraria De La Selva,Universidad Nacional Agraria de la Selva
630665b89fa239004bddc2cd,I.e. Ricardo Palma Soriano N°32483,I.e. Ricardo Palma Soriano N°32483
630665b89fa239004bddc2da,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b89fa239004bddc2e1,Certus,Certus
630665b89fa239004bddc2e1,Shuji Kitamura,Shuji Kitamura
630665b89fa239004bddc2e9,Universidad Nacional Mayor De San Marcos,Universidad Nacional Mayor de San Marcos
630665b89fa239004bddc2f2,Inst.cepeban,Inst.cepeban
630665b89fa239004bddc2f9,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
630665b89fa239004bddc2ff,Certus,Certus
630665b89fa239004bddc306,Instituto Superior Sise,Instituto Superior Sise
630665b89fa239004bddc30f,Universidad Privada Antenor Orrego,Universidad Privada Antenor Orrego
630665b89fa239004bddc30f,Cibertec,Cibertec
630665b89fa239004bddc31b,Pontificia Universidad Católica Del Perú,Pontificia Universidad Católica del Perú
630665b89fa239004bddc325,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b89fa239004bddc32d,Ifb Certus,Ifb Certus
630665b89fa239004bddc335,Universidad Continental,Universidad Continental
630665b89fa239004bddc33e,Instituto De Formación Bancaria - Ifb,Instituto De Formación Bancaria - Ifb
630665b89fa239004bddc34c,Certus,Certus
630665b89fa239004bddc354,Universidad César Vallejo,Universidad César Vallejo
630665b89fa239004bddc35e,Certus Ifb,Certus Ifb
630665b89fa239004bddc365,Certus,Certus
630665b89fa239004bddc36c,Certus,Certus
630665b89fa239004bddc373,Instituto De Formacion Bancaria Ifb (certus),Instituto De Formacion Bancaria Ifb (certus)
630665b89fa239004bddc373,I.e.p Peruano Americano,I.e.p Peruano Americano
630665b89fa239004bddc37c,Tecnico Profesional,Tecnico Profesional
630665b89fa239004bddc385,Universidad Peruana De Ciencias Aplicadas (upc),Universidad Peruana De Ciencias Aplicadas (upc)
630665b89fa239004bddc38c,Universidad Científica Del Sur,Universidad Científica del Sur S.A.C.
630665b89fa239004bddc38c,Euroidiomas,Euroidiomas
630665b89fa239004bddc398,Instituto Latinoamericano Siglo Xxi Sise,Instituto Latinoamericano Siglo Xxi Sise
630665b89fa239004bddc3a1,Cepeban,Cepeban
630665b89fa239004bddc3ae,Universidad San Ignacio De Loyola,Universidad San Ignacio de Loyola S.R.L.
630665b89fa239004bddc3b5,Universidad Nacional De San Agustin,Universidad Nacional De San Agustin
630665b89fa239004bddc3be,Universidad De Ciencias Aplicadas,Universidad De Ciencias Aplicadas
630665b89fa239004bddc3be,Certus,Certus
630665b89fa239004bddc3be,I.e.p Leonard Euler,I.e.p Leonard Euler
630665b89fa239004bddc3c6,Certus Ifb,Certus Ifb
630665b89fa239004bddc3d2,Cibertec,Cibertec
630665b89fa239004bddc3de,Cesca,Cesca
630665b89fa239004bddc3de,Cesca,Cesca
630665b89fa239004bddc3de,San Columbano,San Columbano
630665b89fa239004bddc3de,Universidad Alas Peruanas,Universidad Alas Peruanas
630665b89fa239004bddc3e9,Cibertec,Cibertec
630665b89fa239004bddc3ef,Zegel Ipae,Zegel Ipae
630665b89fa239004bddc3ef,Discovery,Discovery
630665b89fa239004bddc3f9,Instituto Superior Sise,Instituto Superior Sise
630665b89fa239004bddc3f9,Centro Educativo Antonio Raimondi 6096,Centro Educativo Antonio Raimondi 6096
630665b89fa239004bddc402,Upc,Upc
630665b89fa239004bddc409,Ifb Certus,Ifb Certus
630665b89fa239004bddc411,Universidad Cesar Vallejo,Universidad Cesar Vallejo
630665b89fa239004bddc41a,Universidad Nacional De San Agustin,Universidad Nacional De San Agustin
630665b89fa239004bddc422,Instituto Sise,Instituto Sise
630665b89fa239004bddc422,Pitagoras,Pitagoras
630665b89fa239004bddc429,Zegel Ipae,Zegel Ipae
630665b89fa239004bddc437,Universidad De Lima,Universidad de Lima
630665b89fa239004bddc442,Universidad Peruana Unión - Upeu,Universidad Peruana Unión
630665b89fa239004bddc449,Universidad San Ignacio De Loyola - Usil,Universidad San Ignacio De Loyola - Usil
630665b89fa239004bddc458,Universidad Peruana Los Andes (upla),Universidad Peruana Los Andes
630665b89fa239004bddc460,Universidad Nacional Mayor De San Marcos,Universidad Nacional Mayor de San Marcos
630665b89fa239004bddc467,Certus Irb,Certus Irb
630665b89fa239004bddc46e,Universidad Nacional De San Agustín De Arequipa,Universidad Nacional de San Agustín de Arequipa
630665b89fa239004bddc475,Instituto Sise,Instituto Sise
630665b89fa239004bddc47c,Stpol,Stpol
630665b89fa239004bddc482,Instituto Nueva Esperanza,Instituto Nueva Esperanza
630665b89fa239004bddc482,Leonardo Da Vinci,Leonardo Da Vinci
630665b89fa239004bddc482,Universidad Católica De Trujillo,Universidad Católica De Trujillo
630665b89fa239004bddc48c,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b89fa239004bddc48c,Icpna,Icpna
630665b89fa239004bddc49c,Instituto De Educación Superior Cesca,Instituto De Educación Superior Cesca
630665b89fa239004bddc4a2,Universidad Cesar Vallejo,Universidad Cesar Vallejo
630665b89fa239004bddc4a2,Instituto San Pedro,Instituto San Pedro
630665b89fa239004bddc4ad,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b89fa239004bddc4ad,Instituto De Formación Bancaria - Ifb,Instituto De Formación Bancaria - Ifb
630665b89fa239004bddc4b5,Endg,Endg
630665b89fa239004bddc4b5,Tupac Amaru Ii,Tupac Amaru Ii
630665b89fa239004bddc4bd,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b89fa239004bddc4c5,Universidad De Huánuco - Udh,Universidad de Huánuco
630665b89fa239004bddc4c5,Icpna,Icpna
630665b89fa239004bddc4d3,Certus,Certus
630665b89fa239004bddc4d3,I.e “república Del Ecuador”,I.e “república Del Ecuador”
630665b89fa239004bddc4dc,Instituto San Ignacio De Loyola,Instituto San Ignacio De Loyola
630665b89fa239004bddc4e3,Universidad Nacional Federico Villarreal,Universidad Nacional Federico Villarreal
630665b89fa239004bddc4ec,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b89fa239004bddc4ec,Ifb Certus,Ifb Certus
630665b89fa239004bddc4f6,Ifb Certus,Ifb Certus
630665b89fa239004bddc502,Ifb- Certus,Ifb- Certus
630665b89fa239004bddc509,Universidad Cesar Vallejo,Universidad Cesar Vallejo
630665b89fa239004bddc509,Instituto De Formación Bancaria - Ifb,Instituto De Formación Bancaria - Ifb
630665b89fa239004bddc511,María Rosario Araoz Pinto,María Rosario Araoz Pinto
630665b89fa239004bddc522,Universidad Tecnológica Del Perú,Universidad Tecnológica del Perú S.A.C.
630665b89fa239004bddc522,Certus,Certus
630665b89fa239004bddc52d,Universidad Tecnologica Del Peru,Universidad Tecnologica Del Peru
630665b89fa239004bddc534,San Ignacio De Loyola,San Ignacio De Loyola
630665b89fa239004bddc53b,Universidad Tecnologica Del Perú,Universidad Tecnológica del Perú S.A.C.
630665b89fa239004bddc542,Universidad Tecnológica Del Perú,Universidad Tecnológica del Perú S.A.C.
630665b89fa239004bddc542,C.p.e.e.i Nstra. Sra. De Montserrat,C.p.e.e.i Nstra. Sra. De Montserrat
630665b89fa239004bddc54a,Universidad Cesar Vallejo - Ucv,Universidad Cesar Vallejo - Ucv
630665b89fa239004bddc555,Universidad Tecnologica Del Perú,Universidad Tecnológica del Perú S.A.C.
630665b89fa239004bddc561,Stpol,Stpol
630665b89fa239004bddc56f,Certus,Certus
630665b89fa239004bddc576,Universidad Alas Peruanas,Universidad Alas Peruanas
630665b89fa239004bddc57c,Instituto Sise,Instituto Sise
630665b89fa239004bddc582,Certus,Certus
630665b89fa239004bddc588,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
630665b89fa239004bddc591,Universidad Enrique Guzmán Y Valle- La Cantuta,Universidad Enrique Guzmán Y Valle- La Cantuta
630665b89fa239004bddc598,Universidad Nacional Federico Villarreal,Universidad Nacional Federico Villarreal
630665b89fa239004bddc5a0,Zegel Ipae,Zegel Ipae
630665b89fa239004bddc5a7,Universidad César Vallejo,Universidad César Vallejo
630665b89fa239004bddc5a7,I.e Argentina,I.e Argentina
630665b89fa239004bddc5b4,Certus,Certus
630665b89fa239004bddc5c0,Instituto Sise,Instituto Sise
630665b89fa239004bddc5c7,Sise,Sise
630665b89fa239004bddc5cd,Instituto Idat,Instituto Idat
630665b89fa239004bddc5d8,Instituto Sise,Instituto Sise
630665b89fa239004bddc5e0,Cesar Vallejo,Cesar Vallejo
630665b89fa239004bddc5e7,Instituto Superior Certus,Instituto Superior Certus
630665b89fa239004bddc5ee,Ceprebanko,Ceprebanko
630665b89fa239004bddc5f9,Ifb Certus,Ifb Certus
630665b89fa239004bddc5ff,Instituto Superior Tecnológico De Comercio Exterior – Istecex (adex),Instituto Superior Tecnológico De Comercio Exterior – Istecex (adex)
630665b89fa239004bddc607,Universidad San Ignacio De Loyola,Universidad San Ignacio de Loyola S.R.L.
630665b89fa239004bddc60e,Universidad De Piura,Universidad de Piura
630665b89fa239004bddc615,Universidad De San Martín De Porres,Universidad de San Martín de Porres
630665b89fa239004bddc61c,Universidad San Ignacio De Loyola,Universidad San Ignacio de Loyola S.R.L.
630665b89fa239004bddc625,Pontificia Universidad Católica Del Perú - Pucp,Pontificia Universidad Católica del Perú
630665b89fa239004bddc625,Fe Y Alegría 2,Fe Y Alegría 2
630665b89fa239004bddc62d,Universidad Tecnológica Del Perú,Universidad Tecnológica del Perú S.A.C.
630665b89fa239004bddc63f,Universidad Peruana De Las Américas,Universidad Peruana De Las Américas
630665b89fa239004bddc645,Zegel Ipae,Zegel Ipae
630665b89fa239004bddc645,Instituto De Formación Bancaria - Ifb,Instituto De Formación Bancaria - Ifb
630665b89fa239004bddc64f,Certus,Certus
630665b89fa239004bddc655,Sise,Sise
630665b89fa239004bddc65c,Universidad De San Martin De Porres,Universidad de San Martín de Porres
630665b89fa239004bddc662,Senati,Senati
630665b89fa239004bddc66c,Instituto Sise,Instituto Sise
630665b89fa239004bddc672,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b89fa239004bddc672,Nuestra Señora De Las Mercedes,Nuestra Señora De Las Mercedes
630665b89fa239004bddc67c,Universidad Nacional Mayor De San Marcos,Universidad Nacional Mayor de San Marcos
630665b89fa239004bddc68b,Columbia,Columbia
630665b89fa239004bddc691,Metropolitano,Metropolitano
630665b89fa239004bddc699,Universidad Nacional De Ucayali,Universidad Nacional de Ucayali
630665b89fa239004bddc699,I.e La Inmaculada,I.e La Inmaculada
630665b89fa239004bddc6a9,Universidad Nacional Tecnológica De Lima Sur,Universidad Nacional Tecnológica de Lima Sur
630665b89fa239004bddc6a9,Asociación Cultural Peruano Britanico,Asociación Cultural Peruano Britanico
630665b89fa239004bddc6b1,Universidad Cesar Vallejo,Universidad Cesar Vallejo
630665b89fa239004bddc6bb,Upn,Upn
630665b89fa239004bddc6c4,Certus,Certus
630665b89fa239004bddc6cb,Instituto Superior Certus,Instituto Superior Certus
630665b89fa239004bddc6d3,Instituto Gastronómico Dgallia,Instituto Gastronómico Dgallia
630665b89fa239004bddc6d3,Universidad Ricardo Palma,Universidad Ricardo Palma
630665b89fa239004bddc6d3,Innova Schools,Innova Schools
630665b89fa239004bddc6db,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b89fa239004bddc6db,Santa Maria De La Gracia,Santa Maria De La Gracia
630665b89fa239004bddc6e3,Certus (sede Principal ),Certus (sede Principal )
630665b89fa239004bddc6e3,I.e.g.r.l Emilio Soyer Cabero,I.e.g.r.l Emilio Soyer Cabero
630665b89fa239004bddc6e3,I.e.p. Ingenieria - Chorrillos,I.e.p. Ingenieria - Chorrillos
630665b89fa239004bddc6ec,Universidad De San Martin De Porres - Usmp,Universidad de San Martín de Porres
630665b89fa239004bddc6ec,Icpna,Icpna
630665b89fa239004bddc6ec,Idat,Idat
630665b89fa239004bddc6f6,Certus,Certus
630665b89fa239004bddc6fc,Universidad Privada Del Norte - Unp,Universidad Privada Del Norte - Unp
630665b89fa239004bddc706,Universidad Nacional Pedro Ruiz Gallo,Universidad Nacional Pedro Ruiz Gallo
630665b89fa239004bddc70c,Zegel Ipae,Zegel Ipae
630665b89fa239004bddc714,Universidad César Vallejo,Universidad César Vallejo
630665b89fa239004bddc71b,Propebec,Propebec
630665b89fa239004bddc723,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b89fa239004bddc72a,Certus,Certus
630665b89fa239004bddc731,Universidad De San Martin De Porres,Universidad de San Martín de Porres
630665b89fa239004bddc731,Centro De Proyección Y Responsabilidad Social Universitaria – Ceps Uni,Centro De Proyección Y Responsabilidad Social Universitaria – Ceps Uni
630665b89fa239004bddc731,Cibertec,Cibertec
630665b89fa239004bddc731,Enei,Enei
630665b89fa239004bddc731,Enei,Enei
630665b89fa239004bddc740,Universidad Cesar Vallejo,Universidad Cesar Vallejo
630665b89fa239004bddc74c,Certus,Certus
630665b89fa239004bddc752,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b89fa239004bddc757,Iesp Condoray,Iesp Condoray
630665b89fa239004bddc769,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b89fa239004bddc776,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b89fa239004bddc776,Icpna,Icpna
630665b89fa239004bddc776,Universidad De Piura,Universidad de Piura
630665b89fa239004bddc776,La Reparación,La Reparación
630665b89fa239004bddc786,Usil - San Ignacio De Loyola,Usil - San Ignacio De Loyola
630665b89fa239004bddc78c,Certus,Certus
630665b89fa239004bddc78c,Idat,Idat
630665b89fa239004bddc79a,Zegel Ipae,Zegel Ipae
630665b89fa239004bddc7a0,Idat,Idat
630665b89fa239004bddc7a8,Instituto Certus,Instituto Certus
630665b89fa239004bddc7a8,Universidad Inca Garcilaso De La Vega - Uigv,Universidad Inca Garcilaso De La Vega - Uigv
630665b89fa239004bddc7b5,Universida Wiener,Universida Wiener
630665b89fa239004bddc7c3,Instituto Cibertec,Instituto Cibertec
630665b89fa239004bddc7ce,Univeesidad Privada Telesup,Univeesidad Privada Telesup
630665b89fa239004bddc7dc,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b89fa239004bddc7e3,Certus,Certus
630665b89fa239004bddc7ef,Cesca,Cesca
630665b89fa239004bddc7ef,Cesca,Cesca
630665b89fa239004bddc7fc,Instituto Superior Tecnológico- Ifb- Certus,Instituto Superior Tecnológico- Ifb- Certus
630665b89fa239004bddc808,Instituto Sise,Instituto Sise
630665b89fa239004bddc808,Universidad Tecnológica Del Perú,Universidad Tecnológica del Perú S.A.C.
630665b89fa239004bddc808,Romeo Luna Victoria,Romeo Luna Victoria
630665b89fa239004bddc812,Pucp,Pucp
630665b89fa239004bddc812,Pucp,Pucp
630665b89fa239004bddc823,Icpna,Icpna
630665b89fa239004bddc823,Idat,Idat
630665b89fa239004bddc82c,Universidad Dr. José Gregorio Hernández,Universidad Dr. José Gregorio Hernández
630665b89fa239004bddc835,Universidad Tecnológica Del Perú,Universidad Tecnológica del Perú S.A.C.
630665b89fa239004bddc83c,Instituto Sise,Instituto Sise
630665b89fa239004bddc848,Ifb Certus,Ifb Certus
630665b89fa239004bddc84f,Instituto Cibertec,Instituto Cibertec
630665b89fa239004bddc857,Certus,Certus
630665b89fa239004bddc857,Certus,Certus
630665b89fa239004bddc85e,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b89fa239004bddc866,Instituto Sise,Instituto Sise
630665b89fa239004bddc872,Universidad Privada San Juan  Bautista,Universidad Privada San Juan Bautista S.A.C.
630665b89fa239004bddc872,Isil,Isil
630665b89fa239004bddc87f,Universidad Nacional Mayor De San Marcos,Universidad Nacional Mayor de San Marcos
